Exp_ID	Plate_ID	Date	Plate_Row	Plate_Col	Well_No	Well_ID	hours_0	hours_6	hours_12	hours_18	hours_24	hours_30	hours_36	hours_42	hours_48	hours_54	hours_60	hours_66	hours_72	hours_78	hours_84	hours_90	hours_96	hours_102	hours_108	hours_114	hours_120	hours_126	hours_132	hours_138
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	J	2	26	J02	0.29226049999999998	2.0677880000000002	2.3947929999999999	3.1586379999999998	3.838419	4.8435459999999999	6.2705190000000002	8.3696719999999996	10.09318	13.52068	18.125360000000001	23.266290000000001	29.42109	36.392780000000002	44.094990000000003	53.881900000000002	64.886309999999995	76.358109999999996	86.431049999999999	91.90643	95.235330000000005	97.447559999999996	98.73563	99.199539999999999
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	K	2	27	K02	1.0742020000000001	1.826025	2.1137920000000001	2.814152	3.4575979999999999	3.9831340000000002	5.0665240000000002	6.9987139999999997	9.0837109999999992	12.35529	15.38125	19.814699999999998	24.86242	32.741329999999998	40.62688	50.693770000000001	60.066780000000001	72.395300000000006	80.706800000000001	88.05489	91.932259999999999	95.579539999999994	96.886809999999997	98.245670000000004
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	L	2	28	L02	1.000359	1.598489	1.9209339999999999	2.5242399999999998	2.8242389999999999	3.7808760000000001	4.5422349999999998	5.7652970000000003	7.8035240000000003	11.77312	16.931640000000002	20.240259999999999	25.42042	32.728529999999999	41.200270000000003	50.174239999999998	61.533230000000003	71.991479999999996	79.764529999999993	87.733220000000003	91.544479999999993	95.960220000000007	96.348699999999994	98.288079999999994
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	M	2	29	M02	0.53969080000000003	1.498813	1.769449	2.1563409999999998	2.5574680000000001	3.3825150000000002	4.3360409999999998	5.5575840000000003	7.8737719999999998	10.489890000000001	14.78027	20.026399999999999	25.932480000000002	33.352490000000003	42.905560000000001	53.38306	64.395330000000001	76.643050000000002	84.942589999999996	93.240700000000004	96.065770000000001	97.104259999999996	98.214519999999993	98.755520000000004
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	N	2	30	N02	1.0909169999999999	1.722756	2.1910889999999998	2.4226320000000001	2.7855569999999998	3.1673420000000001	4.0779740000000002	4.7802699999999998	6.3178349999999996	13.363860000000001	18.570550000000001	22.199120000000001	29.842030000000001	36.096260000000001	46.160069999999997	56.780540000000002	66.370990000000006	77.056319999999999	83.782830000000004	90.063209999999998	93.116100000000003	96.159509999999997	97.763109999999998	98.131969999999995
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	O	2	31	O02	1.2278260000000001	2.0130119999999998	2.56548	3.0223490000000002	3.840144	4.5126730000000004	5.4749699999999999	6.7885210000000002	8.8415309999999998	11.134230000000001	14.385579999999999	19.608840000000001	25.224360000000001	32.285449999999997	41.524729999999998	52.952480000000001	63.023899999999998	76.070840000000004	83.7547	91.281989999999993	94.465699999999998	97.251459999999994	98.397840000000002	99.239459999999994
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	P	2	32	P02	0.87360349999999998	1.493425	1.4985360000000001	1.724483	2.6041650000000001	3.469757	3.955638	4.8095559999999997	6.7791259999999998	16.014250000000001	22.10483	29.163630000000001	36.492829999999998	44.565730000000002	54.838090000000001	65.308250000000001	74.742429999999999	83.212370000000007	90.060299999999998	94.778739999999999	96.207030000000003	97.764489999999995	98.617149999999995	99.433920000000001
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	A	3	33	A03	1.1474219999999999	1.4034869999999999	1.7166779999999999	1.990702	2.5898659999999998	2.8504900000000002	3.744961	3.7853669999999999	4.7501540000000002	4.5194369999999999	5.181813	6.1653140000000004	7.1519969999999997	9.2936979999999991	11.651059999999999	14.97148	20.907250000000001	27.949870000000001	39.333159999999999	51.055729999999997	64.523759999999996	79.018169999999998	86.547520000000006	92.794600000000003
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	B	3	34	B03	1.4392670000000001	1.844468	2.2241759999999999	2.8335629999999998	3.6421049999999999	3.887947	4.328722	4.6848799999999997	5.4569419999999997	5.8461179999999997	7.3800160000000004	8.6298100000000009	12.4542	15.33634	20.535830000000001	26.89911	37.286999999999999	46.742939999999997	61.605139999999999	74.508610000000004	86.566649999999996	93.463399999999993	96.428889999999996	98.052310000000006
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	C	3	35	C03	1.5783860000000001	2.0101810000000002	2.3839489999999999	2.562716	3.095221	3.3847909999999999	4.1282629999999996	4.424944	5.2251919999999998	5.0248739999999996	5.5689820000000001	6.2750130000000004	6.5861999999999998	6.3459519999999996	6.4192429999999998	6.967568	7.1775650000000004	7.2727510000000004	6.8268760000000004	6.9237209999999996	6.632917	6.5932570000000004	6.8205980000000004	6.317717
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	D	3	36	D03	1.226928	1.955058	2.1743060000000001	2.4840409999999999	2.7360310000000001	3.4035139999999999	3.6826500000000002	4.4422129999999997	5.6547780000000003	7.3913510000000002	7.5731549999999999	8.3726430000000001	8.6296060000000008	8.6604790000000005	9.1998250000000006	10.044420000000001	10.879	11.841570000000001	11.38754	12.23448	12.44842	12.297140000000001	11.76463	12.08832
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	E	3	37	E03	1.0601780000000001	2.4119259999999998	2.8369490000000002	3.0363690000000001	3.2945090000000001	4.1456	4.5413360000000003	5.6379890000000001	6.430294	9.2494999999999994	10.18078	11.12276	12.45551	14.46758	16.129770000000001	17.701720000000002	17.853079999999999	17.617190000000001	17.02167	17.602029999999999	17.636119999999998	18.80857	18.545359999999999	19.466740000000001
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	F	3	38	F03	0.2610382	2.324684	2.6244700000000001	2.8204410000000002	3.2734390000000002	3.3498410000000001	4.1486369999999999	4.9005999999999998	5.6373689999999996	8.8578939999999999	9.9130330000000004	10.808400000000001	13.69392	16.680489999999999	19.27216	21.952120000000001	27.023969999999998	29.33154	33.028410000000001	37.399819999999998	42.210720000000002	46.082680000000003	48.631369999999997	52.87603
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	G	3	39	G03	0.85219009999999995	2.679799	3.2258420000000001	3.601693	4.4446310000000002	4.6160800000000002	5.880725	6.9081630000000001	9.1026330000000009	8.3632449999999992	9.3993920000000006	11.76863	15.249370000000001	18.37819	21.909980000000001	27.591000000000001	36.421750000000003	46.754919999999998	57.043280000000003	67.758039999999994	78.951319999999996	87.065520000000006	92.257750000000001	96.456950000000006
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	H	3	40	H03	0.27968860000000001	2.7854190000000001	3.5903610000000001	3.5527169999999999	4.1292970000000002	4.8124580000000003	5.8461160000000003	6.6935390000000003	7.8667249999999997	6.9529240000000003	8.3819719999999993	10.78941	13.461819999999999	17.558309999999999	21.760280000000002	30.147849999999998	38.480710000000002	53.69567	66.235169999999997	80.437479999999994	88.707040000000006	94.755880000000005	96.863039999999998	98.455179999999999
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	I	3	41	I03	0.49997200000000003	2.6471279999999999	2.9420120000000001	3.6465239999999999	4.2059040000000003	5.1640569999999997	6.0925770000000004	7.9476829999999996	10.56255	12.43065	14.25296	15.12745	15.624750000000001	16.433769999999999	17.21219	18.05706	18.967030000000001	18.984089999999998	20.799410000000002	19.556039999999999	17.836040000000001	18.666779999999999	17.119129999999998	17.796279999999999
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	J	3	42	J03	0.84700980000000003	2.3332449999999998	3.0584030000000002	3.5407660000000001	3.8075389999999998	4.970923	6.3229559999999996	7.6302240000000001	10.45584	15.524649999999999	17.035080000000001	19.463239999999999	23.58135	25.201239999999999	25.59957	26.799610000000001	30.128820000000001	29.964410000000001	30.247699999999998	30.943020000000001	30.74173	33.444270000000003	30.352139999999999	29.16309
20201130_AL	20201130_AL_01	2020-11-25T20:00:00Z	K	3	43	K03	0.56462730000000005	1.963692	2.4211119999999999	3.0266280000000001	3.3680759999999998	4.3188399999999998	5.4319369999999996	6.9502959999999998	9.4129930000000002	17.488140000000001	20.83952	23.132079999999998	27.833600000000001	31.135860000000001	31.669619999999998	34.973439999999997	37.149079999999998	37.240319999999997	37.245600000000003	37.345959999999998	40.311839999999997	37.857039999999998	38.18056	37.704410000000003
