Cell ID	Plate ID	Well Y	Well X	MEASUREMENT SET ID	Total Cells (MultiWaveScoring)	% Positive W2 (MultiWaveScoring)	% Positive W3 (MultiWaveScoring)	Scan_ID	Well_ID
10325_94654_94654_0	10325	6	14	20203	1118	70.393562000000003	87.030411000000001	10325	F14
10325_94653_94653_0	10325	7	14	20203	2201	0.90867799999999899	62.607906	10325	G14
10325_94652_94652_0	10325	8	14	20203	1952	1.383197	55.891392000000003	10325	H14
10325_94651_94651_0	10325	9	14	20203	803	10.958904	91.158157000000003	10325	I14
10325_94650_94650_0	10325	10	14	20203	839	5.4827180000000002	89.511322000000007	10325	J14
10325_94649_94649_0	10325	11	14	20203	800	2.75	85.5	10325	K14
10325_94648_94648_0	10325	12	14	20203	1204	1.495017	41.9435229999999	10325	L14
10325_94647_94647_0	10325	13	14	20203	1980	0.65656599999999898	68.535354999999896	10325	M14
10325_94646_94646_0	10325	14	14	20203	2167	0.599908	66.958931000000007	10325	N14
10325_94658_94658_0	10325	3	15	20203	1037	1.44648	40.694308999999897	10325	C15
10325_94659_94659_0	10325	4	15	20203	1088	2.4816180000000001	58.363971999999897	10325	D15
10325_94660_94660_0	10325	5	15	20203	1166	7.80445999999999	88.421959000000001	10325	E15
10325_94661_94661_0	10325	6	15	20203	1236	3.8025890000000002	76.618126000000004	10325	F15
10325_94662_94662_0	10325	7	15	20203	1467	1.4314929999999899	70.620316000000003	10325	G15
10325_94663_94663_0	10325	8	15	20203	1808	1.272124	58.462390999999897	10325	H15
10325_94664_94664_0	10325	9	15	20203	41	2.4390239999999901	87.804878000000002	10325	I15
10325_94665_94665_0	10325	10	15	20203	91	5.4945050000000002	67.0329669999999	10325	J15
10325_94666_94666_0	10325	11	15	20203	136	2.941176	70.588234	10325	K15
10325_94667_94667_0	10325	12	15	20203	95	3.1578949999999901	93.684212000000002	10325	L15
10325_94668_94668_0	10325	13	15	20203	1857	0.37695200000000001	80.344643000000005	10325	M15
10325_94669_94669_0	10325	14	15	20203	2222	1.215122	73.132317	10325	N15
10325_94681_94681_0	10325	3	16	20203	1210	0.90909099999999898	39.256199000000002	10325	C16
10325_94680_94680_0	10325	4	16	20203	1337	2.617801	57.816006000000002	10325	D16
10325_94679_94679_0	10325	5	16	20203	1146	7.1553230000000001	83.769630000000006	10325	E16
10325_94678_94678_0	10325	6	16	20203	1203	3.4912719999999902	80.133003000000002	10325	F16
10325_94677_94677_0	10325	7	16	20203	1638	1.3431010000000001	76.678878999999895	10325	G16
10325_94676_94676_0	10325	8	16	20203	1799	0.77820999999999896	55.308506000000001	10325	H16
10325_94675_94675_0	10325	9	16	20203	32	3.125	62.5	10325	I16
10325_94674_94674_0	10325	10	16	20203	59	8.4745760000000008	77.966103000000004	10325	J16
10325_94673_94673_0	10325	11	16	20203	56	7.1428570000000002	60.714286999999899	10325	K16
10325_94672_94672_0	10325	12	16	20203	163	5.5214720000000002	85.889572000000001	10325	L16
10325_94671_94671_0	10325	13	16	20203	1721	0.34863499999999897	79.023826999999898	10325	M16
10325_94670_94670_0	10325	14	16	20203	2073	1.0130250000000001	75.349731000000006	10325	N16
10325_94682_94682_0	10325	3	17	20203	1417	13.479181000000001	95.906845000000004	10325	C17
10325_94683_94683_0	10325	4	17	20203	1437	10.160056000000001	94.989563000000004	10325	D17
10325_94684_94684_0	10325	5	17	20203	1673	16.7364029999999	92.946799999999897	10325	E17
10325_94685_94685_0	10325	6	17	20203	1658	16.1640529999999	90.772011000000006	10325	F17
10325_94686_94686_0	10325	7	17	20203	1914	4.4932080000000001	72.257050000000007	10325	G17
10325_94687_94687_0	10325	8	17	20203	2002	0.64935100000000001	66.033966000000007	10325	H17
10325_94688_94688_0	10325	9	17	20203	869	34.062140999999897	74.913696000000002	10325	I17
10325_94689_94689_0	10325	10	17	20203	2051	4.6318869999999901	42.077033999999898	10325	J17
10325_94690_94690_0	10325	11	17	20203	1964	1.6293280000000001	66.395111	10325	K17
10325_94691_94691_0	10325	12	17	20203	1995	0.50125299999999895	69.824562	10325	L17
10325_94692_94692_0	10325	13	17	20203	2008	0.64741000000000004	66.583663999999899	10325	M17
10325_94693_94693_0	10325	14	17	20203	1959	0.51046499999999895	48.698315000000001	10325	N17
10325_94705_94705_0	10325	3	18	20203	1237	11.96443	96.604691000000003	10325	C18
10325_94704_94704_0	10325	4	18	20203	1641	13.162705000000001	92.443634000000003	10325	D18
10325_94703_94703_0	10325	5	18	20203	1796	15.701559	93.652564999999896	10325	E18
10325_94702_94702_0	10325	6	18	20203	1776	13.11937	90.709457	10325	F18
10325_94701_94701_0	10325	7	18	20203	2070	4.5410630000000003	67.149756999999894	10325	G18
10325_94700_94700_0	10325	8	18	20203	2221	0.49527199999999899	61.999099999999899	10325	H18
10325_94699_94699_0	10325	9	18	20203	870	39.080460000000002	77.701149000000001	10325	I18
10325_94698_94698_0	10325	10	18	20203	2200	3	34.818179999999899	10325	J18
10325_94697_94697_0	10325	11	18	20203	2138	0.84190799999999899	70.299346999999898	10325	K18
10325_94696_94696_0	10325	12	18	20203	2205	0.58956900000000001	56.145125999999898	10325	L18
10325_94695_94695_0	10325	13	18	20203	1845	0.92140900000000003	57.073169999999898	10325	M18
10325_94694_94694_0	10325	14	18	20203	1734	0.86505200000000004	58.016148000000001	10325	N18
10325_94706_94706_0	10325	3	19	20203	17	5.8823530000000002	100	10325	C19
10325_94707_94707_0	10325	4	19	20203	14	7.1428570000000002	92.857140000000001	10325	D19
10325_94708_94708_0	10325	5	19	20203	83	7.2289159999999901	87.951804999999894	10325	E19
10325_94709_94709_0	10325	6	19	20203	228	2.6315789999999901	66.228072999999895	10325	F19
10325_94710_94710_0	10325	7	19	20203	123	0.81300799999999895	97.560974000000002	10325	G19
10325_94711_94711_0	10325	8	19	20203	2127	0.65820400000000001	68.641281000000006	10325	H19
10325_94712_94712_0	10325	9	19	20203	1544	3.10880799999999	65.090675000000005	10325	I19
10325_94713_94713_0	10325	10	19	20203	1716	1.107226	69.463866999999894	10325	J19
10325_94714_94714_0	10325	11	19	20203	2164	0.92421399999999898	64.787430000000001	10325	K19
10325_94715_94715_0	10325	12	19	20203	2257	0.62029199999999896	71.289321999999899	10325	L19
10325_94716_94716_0	10325	13	19	20203	1910	0.837696	57.3298419999999	10325	M19
10325_94717_94717_0	10325	14	19	20203	1622	1.1097410000000001	70.591865999999897	10325	N19
10325_94729_94729_0	10325	3	20	20203	19	0	100	10325	C20
10325_94728_94728_0	10325	4	20	20203	72	4.1666670000000003	94.444443000000007	10325	D20
10325_94727_94727_0	10325	5	20	20203	217	1.843318	88.018433000000002	10325	E20
10325_94726_94726_0	10325	6	20	20203	386	2.8497409999999901	73.575126999999895	10325	F20
10325_94725_94725_0	10325	7	20	20203	244	1.6393439999999899	89.754097000000002	10325	G20
10325_94724_94724_0	10325	8	20	20203	1840	0.76087000000000005	61.521740000000001	10325	H20
10325_94723_94723_0	10325	9	20	20203	1428	1.540616	62.535015000000001	10325	I20
10325_94722_94722_0	10325	10	20	20203	1560	1.025641	62.756408999999898	10325	J20
10325_94721_94721_0	10325	11	20	20203	2027	1.23334999999999	69.116919999999894	10325	K20
10325_94720_94720_0	10325	12	20	20203	2074	1.157184	68.129219000000006	10325	L20
10325_94719_94719_0	10325	13	20	20203	1726	0.92699900000000002	62.746234999999899	10325	M20
10325_94718_94718_0	10325	14	20	20203	1709	1.053248	55.705089999999899	10325	N20
10325_94730_94730_0	10325	3	21	20203	718	7.52089099999999	95.125350999999895	10325	C21
10325_94731_94731_0	10325	4	21	20203	866	1.270208	82.794455999999897	10325	D21
10325_94732_94732_0	10325	5	21	20203	1170	1.4529909999999899	83.333336000000003	10325	E21
10325_94733_94733_0	10325	6	21	20203	1604	0.31172100000000003	62.593516999999899	10325	F21
10325_94734_94734_0	10325	7	21	20203	1874	0.74706499999999898	53.148345999999897	10325	G21
10325_94735_94735_0	10325	8	21	20203	2048	1.0253909999999899	53.222656000000001	10325	H21
10325_94736_94736_0	10325	9	21	20203	1879	28.685471	91.8041529999999	10325	I21
10325_94737_94737_0	10325	10	21	20203	2118	4.5797920000000003	78.611900000000006	10325	J21
10325_94738_94738_0	10325	11	21	20203	2000	1.8	59.450001	10325	K21
10325_94739_94739_0	10325	12	21	20203	1831	0.70999500000000004	56.854179000000002	10325	L21
10325_94740_94740_0	10325	13	21	20203	1941	1.2364759999999899	67.800101999999896	10325	M21
10325_94741_94741_0	10325	14	21	20203	1667	1.0197959999999899	62.207557999999899	10325	N21
10325_94753_94753_0	10325	3	22	20203	63	1.587302	87.301590000000004	10325	C22
10325_94752_94752_0	10325	4	22	20203	458	0.43668099999999899	88.427948000000001	10325	D22
10325_94751_94751_0	10325	5	22	20203	562	1.957295	83.274024999999895	10325	E22
10325_94750_94750_0	10325	6	22	20203	1405	0.42704599999999898	62.135230999999898	10325	F22
10325_94749_94749_0	10325	7	22	20203	1468	0.81743900000000003	48.365124000000002	10325	G22
10325_94748_94748_0	10325	8	22	20203	1679	1.8463369999999899	48.779034000000003	10325	H22
10325_94747_94747_0	10325	9	22	20203	1546	30.012937999999899	90.685637999999898	10325	I22
10325_94746_94746_0	10325	10	22	20203	1758	4.3230940000000002	67.747437000000005	10325	J22
10325_94745_94745_0	10325	11	22	20203	1810	2.3756910000000002	62.707183999999899	10325	K22
10325_94744_94744_0	10325	12	22	20203	1760	0.79545500000000002	52.897728000000001	10325	L22
10325_94743_94743_0	10325	13	22	20203	1451	0.82701599999999897	61.750515	10325	M22
10325_94742_94742_0	10325	14	22	20203	1889	1.3234520000000001	70.8311309999999	10325	N22
10327_94874_94874_0	10327	3	13	20205	342	77.777778999999896	65.497078000000002	10327	C13
10327_94875_94875_0	10327	4	13	20205	596	88.590607000000006	76.006714000000002	10327	D13
10327_94876_94876_0	10327	5	13	20205	1184	11.402027	37.331080999999898	10327	E13
10327_94877_94877_0	10327	6	13	20205	1322	0.45385799999999898	26.626324	10327	F13
10327_94878_94878_0	10327	7	13	20205	1395	0.43010799999999899	30.394265999999899	10327	G13
10327_94879_94879_0	10327	8	13	20205	1345	0.89219300000000001	29.665427999999899	10327	H13
10327_94880_94880_0	10327	9	13	20205	969	3.508772	64.396286000000003	10327	I13
10327_94881_94881_0	10327	10	13	20205	972	4.5267489999999899	62.7572019999999	10327	J13
10327_94882_94882_0	10327	11	13	20205	1051	1.9029499999999899	31.969553000000001	10327	K13
10327_94883_94883_0	10327	12	13	20205	762	1.968504	45.013123	10327	L13
10327_94884_94884_0	10327	13	13	20205	1159	0.94909399999999899	27.868853000000001	10327	M13
10327_94885_94885_0	10327	14	13	20205	767	1.69491499999999	31.681877	10327	N13
10327_94897_94897_0	10327	3	14	20205	335	78.208954000000006	75.522385	10327	C14
10327_94896_94896_0	10327	4	14	20205	732	87.568306000000007	68.442618999999894	10327	D14
10327_94895_94895_0	10327	5	14	20205	1152	13.368055	32.465279000000002	10327	E14
10327_94894_94894_0	10327	6	14	20205	1264	0.632911	20.4113919999999	10327	F14
10327_94893_94893_0	10327	7	14	20205	1239	0.80710300000000001	24.213076000000001	10327	G14
10327_94892_94892_0	10327	8	14	20205	1485	1.0774410000000001	27.542088	10327	H14
10327_94891_94891_0	10327	9	14	20205	978	3.067485	57.975459999999899	10327	I14
10327_94890_94890_0	10327	10	14	20205	1074	3.1657350000000002	47.486033999999897	10327	J14
10327_94889_94889_0	10327	11	14	20205	1115	2.6905830000000002	41.704037	10327	K14
10327_94888_94888_0	10327	12	14	20205	755	1.4569540000000001	29.139071999999899	10327	L14
10327_94887_94887_0	10327	13	14	20205	942	1.1677280000000001	29.087049	10327	M14
10327_94886_94886_0	10327	14	14	20205	714	2.6610640000000001	33.753501999999898	10327	N14
10327_94898_94898_0	10327	3	15	20205	535	1.308411	43.177570000000003	10327	C15
10327_94899_94899_0	10327	4	15	20205	901	0.88790199999999897	51.165371	10327	D15
10327_94900_94900_0	10327	5	15	20205	1098	1.82149399999999	35.792350999999897	10327	E15
10327_94901_94901_0	10327	6	15	20205	1094	1.462523	31.718464000000001	10327	F15
10327_94902_94902_0	10327	7	15	20205	1180	0.50847500000000001	19.576270999999899	10327	G15
10327_94903_94903_0	10327	8	15	20205	1312	2.2865850000000001	29.496952	10327	H15
10327_94904_94904_0	10327	9	15	20205	526	0.57034200000000002	76.425858000000005	10327	I15
10327_94905_94905_0	10327	10	15	20205	324	1.54321	86.111114999999899	10327	J15
10327_94906_94906_0	10327	11	15	20205	687	1.4556039999999899	82.678314	10327	K15
10327_94907_94907_0	10327	12	15	20205	313	0.95846600000000004	81.789139000000006	10327	L15
10327_94908_94908_0	10327	13	15	20205	945	0.84656100000000001	28.3597889999999	10327	M15
10327_94909_94909_0	10327	14	15	20205	654	1.6819569999999899	34.2507629999999	10327	N15
10327_94921_94921_0	10327	3	16	20205	485	0.61855700000000002	43.298969	10327	C16
10327_94920_94920_0	10327	4	16	20205	961	1.3527579999999899	48.491154000000002	10327	D16
10327_94919_94919_0	10327	5	16	20205	1172	1.6211599999999899	37.030715999999899	10327	E16
10327_94918_94918_0	10327	6	16	20205	1229	1.0577700000000001	30.268511	10327	F16
10327_94917_94917_0	10327	7	16	20205	1141	1.4022790000000001	39.614372000000003	10327	G16
10327_94916_94916_0	10327	8	16	20205	1495	1.404682	23.210702999999899	10327	H16
10327_94915_94915_0	10327	9	16	20205	215	2.3255810000000001	84.186042999999898	10327	I16
10327_94914_94914_0	10327	10	16	20205	493	1.419878	81.135902000000002	10327	J16
10327_94913_94913_0	10327	11	16	20205	378	0.52910100000000004	83.333336000000003	10327	K16
10327_94912_94912_0	10327	12	16	20205	587	1.192504	84.497444000000002	10327	L16
10327_94911_94911_0	10327	13	16	20205	811	1.47965499999999	47.718864000000004	10327	M16
10327_94910_94910_0	10327	14	16	20205	738	0.94850999999999897	27.235772999999899	10327	N16
10327_94922_94922_0	10327	3	17	20205	689	7.5471700000000004	80.841797	10327	C17
10327_94923_94923_0	10327	4	17	20205	707	12.588402	80.198020999999898	10327	D17
10327_94924_94924_0	10327	5	17	20205	1260	4.6031750000000002	79.920631	10327	E17
10327_94925_94925_0	10327	6	17	20205	1316	19.75684	59.19453	10327	F17
10327_94926_94926_0	10327	7	17	20205	1495	1.137124	32.842807999999899	10327	G17
10327_94927_94927_0	10327	8	17	20205	1267	1.7363850000000001	49.486977000000003	10327	H17
10327_94928_94928_0	10327	9	17	20205	1259	96.664017000000001	50.8339959999999	10327	I17
10327_94929_94929_0	10327	10	17	20205	1307	4.5141539999999996	36.725327	10327	J17
10327_94930_94930_0	10327	11	17	20205	1197	1.4202170000000001	33.249789999999898	10327	K17
10327_94931_94931_0	10327	12	17	20205	1244	2.009646	38.665596000000001	10327	L17
10327_94932_94932_0	10327	13	17	20205	1202	0.998336	29.367719999999899	10327	M17
10327_94933_94933_0	10327	14	17	20205	555	2.8828830000000001	32.612614000000001	10327	N17
10327_94945_94945_0	10327	3	18	20205	516	7.5581389999999899	79.844963000000007	10327	C18
10327_94944_94944_0	10327	4	18	20205	846	8.5106380000000001	78.723404000000002	10327	D18
10327_94943_94943_0	10327	5	18	20205	1151	11.7289309999999	73.935706999999894	10327	E18
10327_94942_94942_0	10327	6	18	20205	1445	13.7716259999999	63.737022000000003	10327	F18
10327_94941_94941_0	10327	7	18	20205	1534	0.91264699999999899	41.655804000000003	10327	G18
10327_94940_94940_0	10327	8	18	20205	1614	0.99132600000000004	31.226766999999899	10327	H18
10327_94939_94939_0	10327	9	18	20205	1103	93.472351000000003	59.202174999999897	10327	I18
10327_94938_94938_0	10327	10	18	20205	1244	4.9839229999999901	33.199356000000002	10327	J18
10327_94937_94937_0	10327	11	18	20205	1014	1.577909	38.658774999999899	10327	K18
10327_94936_94936_0	10327	12	18	20205	1391	1.0783609999999899	21.926672	10327	L18
10327_94935_94935_0	10327	13	18	20205	1195	1.589958	35.899582000000002	10327	M18
10327_94934_94934_0	10327	14	18	20205	667	2.098951	32.233882999999899	10327	N18
10327_94946_94946_0	10327	3	19	20205	364	1.0989009999999899	60.714286999999899	10327	C19
10327_94947_94947_0	10327	4	19	20205	283	4.5936389999999898	61.837456000000003	10327	D19
10327_94948_94948_0	10327	5	19	20205	840	3.92857099999999	65.357140000000001	10327	E19
10327_94949_94949_0	10327	6	19	20205	940	3.2978719999999901	50.106383999999899	10327	F19
10327_94950_94950_0	10327	7	19	20205	1522	0.59132700000000005	20.630749000000002	10327	G19
10327_94951_94951_0	10327	8	19	20205	1424	2.1769660000000002	43.820225000000001	10327	H19
10327_94952_94952_0	10327	9	19	20205	1442	1.733703	30.998612999999899	10327	I19
10327_94953_94953_0	10327	10	19	20205	1318	1.8968130000000001	41.198788	10327	J19
10327_94954_94954_0	10327	11	19	20205	1282	1.2480500000000001	31.591263000000001	10327	K19
10327_94955_94955_0	10327	12	19	20205	989	2.224469	41.1526789999999	10327	L19
10327_94956_94956_0	10327	13	19	20205	1061	2.0735160000000001	27.5212059999999	10327	M19
10327_94957_94957_0	10327	14	19	20205	484	3.512397	40.909092000000001	10327	N19
10327_94969_94969_0	10327	3	20	20205	293	5.8020480000000001	58.361773999999897	10327	C20
10327_94968_94968_0	10327	4	20	20205	586	5.972696	60.9215009999999	10327	D20
10327_94967_94967_0	10327	5	20	20205	742	3.0997300000000001	58.221024	10327	E20
10327_94966_94966_0	10327	6	20	20205	965	6.52849699999999	37.823833	10327	F20
10327_94965_94965_0	10327	7	20	20205	1269	2.0488569999999902	26.3199369999999	10327	G20
10327_94964_94964_0	10327	8	20	20205	1440	0.97222200000000003	29.236111000000001	10327	H20
10327_94963_94963_0	10327	9	20	20205	995	4.22110599999999	50.150753000000002	10327	I20
10327_94962_94962_0	10327	10	20	20205	1207	1.077051	25.517813	10327	J20
10327_94961_94961_0	10327	11	20	20205	1090	3.027523	40.642200000000003	10327	K20
10327_94960_94960_0	10327	12	20	20205	1017	1.376598	28.908553999999899	10327	L20
10327_94959_94959_0	10327	13	20	20205	718	0.97492999999999896	36.490250000000003	10327	M20
10327_94958_94958_0	10327	14	20	20205	933	2.5723470000000002	47.374062000000002	10327	N20
10327_94970_94970_0	10327	3	21	20205	342	4.3859649999999899	69.298248000000001	10327	C21
10327_94971_94971_0	10327	4	21	20205	248	3.629032	68.548385999999894	10327	D21
10327_94972_94972_0	10327	5	21	20205	839	1.3110850000000001	75.327774000000005	10327	E21
10327_94973_94973_0	10327	6	21	20205	1054	1.2333970000000001	51.043644	10327	F21
10327_94974_94974_0	10327	7	21	20205	1146	0.43630000000000002	36.823734000000002	10327	G21
10327_94975_94975_0	10327	8	21	20205	1117	5.4610560000000001	37.8692929999999	10327	H21
10327_94976_94976_0	10327	9	21	20205	599	25.542570000000001	74.457427999999894	10327	I21
10327_94977_94977_0	10327	10	21	20205	1023	49.853371000000003	82.893448000000006	10327	J21
10327_94978_94978_0	10327	11	21	20205	1206	15.2570479999999	28.109452999999899	10327	K21
10327_94979_94979_0	10327	12	21	20205	881	4.1997730000000004	35.754826000000001	10327	L21
10327_94980_94980_0	10327	13	21	20205	778	1.7994859999999899	29.048843000000002	10327	M21
10327_94981_94981_0	10327	14	21	20205	635	2.9921259999999901	40.787402999999898	10327	N21
10327_94993_94993_0	10327	3	22	20205	178	7.3033710000000003	70.224716000000001	10327	C22
10327_94992_94992_0	10327	4	22	20205	450	2.4444439999999901	73.333336000000003	10327	D22
10327_94991_94991_0	10327	5	22	20205	834	2.6378900000000001	60.071941000000002	10327	E22
10327_94990_94990_0	10327	6	22	20205	1136	2.90492999999999	56.514083999999897	10327	F22
10327_94989_94989_0	10327	7	22	20205	839	2.50298	52.562576	10327	G22
10327_94988_94988_0	10327	8	22	20205	1029	1.4577260000000001	29.251701000000001	10327	H22
10327_94987_94987_0	10327	9	22	20205	387	43.152453999999899	71.059432999999899	10327	I22
10327_94986_94986_0	10327	10	22	20205	956	49.267783999999899	80.648537000000005	10327	J22
10327_94985_94985_0	10327	11	22	20205	872	22.706423000000001	49.655963999999898	10327	K22
10327_94984_94984_0	10327	12	22	20205	828	2.05314	28.5024149999999	10327	L22
10327_94983_94983_0	10327	13	22	20205	670	2.9850750000000001	41.641792000000002	10327	M22
10327_94982_94982_0	10327	14	22	20205	758	3.2981530000000001	30.343008000000001	10327	N22
10351_99342_99342_0	10351	3	13	20229	2316	61.873919999999899	99.697754000000003	10351	C13
10351_99343_99343_0	10351	4	13	20229	1471	11.964650000000001	99.728072999999895	10351	D13
10351_99344_99344_0	10351	5	13	20229	3379	7.1618820000000003	99.615273000000002	10351	E13
10351_99345_99345_0	10351	6	13	20229	2343	0.29876200000000003	88.006827999999899	10351	F13
10351_99346_99346_0	10351	7	13	20229	3188	0.53325	86.323715000000007	10351	G13
10351_99347_99347_0	10351	8	13	20229	2175	0.275862	90.482758000000004	10351	H13
10351_99348_99348_0	10351	9	13	20229	2463	4.0600999999999901E-2	71.132767000000001	10351	I13
10351_99349_99349_0	10351	10	13	20229	1712	0.23364499999999899	73.948600999999897	10351	J13
10351_99350_99350_0	10351	11	13	20229	2095	0.42959399999999898	89.069214000000002	10351	K13
10351_99351_99351_0	10351	12	13	20229	1813	0.44125799999999898	93.160506999999896	10351	L13
10351_99352_99352_0	10351	13	13	20229	2892	0.24204700000000001	92.600273000000001	10351	M13
10351_99353_99353_0	10351	14	13	20229	1696	0.235849	92.511795000000006	10351	N13
10351_99365_99365_0	10351	3	14	20229	1623	17.067160000000001	99.938384999999897	10351	C14
10351_99364_99364_0	10351	4	14	20229	1498	7.2763689999999901	99.599463999999898	10351	D14
10351_99363_99363_0	10351	5	14	20229	2153	5.062703	99.721321000000003	10351	E14
10351_99362_99362_0	10351	6	14	20229	1880	0.37234	93.297873999999894	10351	F14
10351_99361_99361_0	10351	7	14	20229	2338	0.342173	85.585967999999895	10351	G14
10351_99360_99360_0	10351	8	14	20229	2128	0.14097699999999899	82.847747999999896	10351	H14
10351_99359_99359_0	10351	9	14	20229	2136	9.3632999999999897E-2	71.161049000000006	10351	I14
10351_99358_99358_0	10351	10	14	20229	1671	0.179533	68.222617999999898	10351	J14
10351_99357_99357_0	10351	11	14	20229	1979	0.35371399999999897	91.258208999999894	10351	K14
10351_99356_99356_0	10351	12	14	20229	1909	0.209534	91.932952999999898	10351	L14
10351_99355_99355_0	10351	13	14	20229	2259	0.35413899999999898	96.591414999999898	10351	M14
10351_99354_99354_0	10351	14	14	20229	2029	0.34499800000000003	93.445044999999894	10351	N14
10351_99366_99366_0	10351	3	15	20229	1505	0.19933600000000001	95.348838999999899	10351	C15
10351_99367_99367_0	10351	4	15	20229	1547	6.4641000000000004E-2	86.8131869999999	10351	D15
10351_99368_99368_0	10351	5	15	20229	1858	0.80732000000000004	95.640472000000003	10351	E15
10351_99369_99369_0	10351	6	15	20229	1882	0.21254000000000001	92.986182999999897	10351	F15
10351_99370_99370_0	10351	7	15	20229	2440	0.20491799999999899	83.934425000000005	10351	G15
10351_99371_99371_0	10351	8	15	20229	2371	0.16870499999999899	82.918602000000007	10351	H15
10351_99372_99372_0	10351	9	15	20229	1633	0.18371100000000001	99.693816999999896	10351	I15
10351_99373_99373_0	10351	10	15	20229	1462	0.136799	99.658005000000003	10351	J15
10351_99374_99374_0	10351	11	15	20229	1813	0.55157199999999895	99.448425	10351	K15
10351_99375_99375_0	10351	12	15	20229	1527	0.13097600000000001	98.362801000000005	10351	L15
10351_99376_99376_0	10351	13	15	20229	2069	0.19333	97.196715999999896	10351	M15
10351_99377_99377_0	10351	14	15	20229	1764	0.22675699999999899	92.176872000000003	10351	N15
10351_99389_99389_0	10351	3	16	20229	1431	6.9880999999999902E-2	95.597481000000002	10351	C16
10351_99388_99388_0	10351	4	16	20229	1504	0.13297900000000001	93.151595999999898	10351	D16
10351_99387_99387_0	10351	5	16	20229	1774	1.014656	98.196167000000003	10351	E16
10351_99386_99386_0	10351	6	16	20229	1957	0.20439399999999899	91.568725999999899	10351	F16
10351_99385_99385_0	10351	7	16	20229	2055	0.53527999999999898	91.824814000000003	10351	G16
10351_99384_99384_0	10351	8	16	20229	2133	0.140646999999999	88.091887999999898	10351	H16
10351_99383_99383_0	10351	9	16	20229	1573	0.190718	99.364272999999898	10351	I16
10351_99382_99382_0	10351	10	16	20229	1920	0.15625	99.010413999999898	10351	J16
10351_99381_99381_0	10351	11	16	20229	1794	0.27870699999999898	99.275360000000006	10351	K16
10351_99380_99380_0	10351	12	16	20229	1599	0.18761700000000001	99.312072999999899	10351	L16
10351_99379_99379_0	10351	13	16	20229	2156	0.371058	96.4749529999999	10351	M16
10351_99378_99378_0	10351	14	16	20229	2004	0.499002	90.169662000000002	10351	N16
10351_99390_99390_0	10351	3	17	20229	1944	0.205761	96.193413000000007	10351	C17
10351_99391_99391_0	10351	4	17	20229	1874	5.3362E-2	98.292418999999896	10351	D17
10351_99392_99392_0	10351	5	17	20229	2072	0.82046300000000005	98.793434000000005	10351	E17
10351_99393_99393_0	10351	6	17	20229	2010	0.54726399999999897	98.507462000000004	10351	F17
10351_99394_99394_0	10351	7	17	20229	2198	0.136488	95.814376999999894	10351	G17
10351_99395_99395_0	10351	8	17	20229	2136	0.37453199999999898	92.696631999999894	10351	H17
10351_99396_99396_0	10351	9	17	20229	1838	51.632210000000001	94.885741999999894	10351	I17
10351_99397_99397_0	10351	10	17	20229	2161	9.2549999999999896E-2	70.661727999999897	10351	J17
10351_99398_99398_0	10351	11	17	20229	2173	0.230097	88.863319000000004	10351	K17
10351_99399_99399_0	10351	12	17	20229	2167	0.369174	89.247810000000001	10351	L17
10351_99400_99400_0	10351	13	17	20229	2013	0.34773999999999899	90.809737999999896	10351	M17
10351_99401_99401_0	10351	14	17	20229	2006	0.34895300000000001	92.472579999999894	10351	N17
10351_99413_99413_0	10351	3	18	20229	1756	0.170842999999999	97.779044999999897	10351	C18
10351_99412_99412_0	10351	4	18	20229	2164	0.41589599999999899	97.227356	10351	D18
10351_99411_99411_0	10351	5	18	20229	1882	1.115834	96.439957000000007	10351	E18
10351_99410_99410_0	10351	6	18	20229	2037	0.49091800000000002	97.349045000000004	10351	F18
10351_99409_99409_0	10351	7	18	20229	1938	0.51599600000000001	93.653251999999895	10351	G18
10351_99408_99408_0	10351	8	18	20229	2305	0.43383899999999898	90.585685999999896	10351	H18
10351_99407_99407_0	10351	9	18	20229	1838	60.446136000000003	96.626769999999894	10351	I18
10351_99406_99406_0	10351	10	18	20229	2077	0.33702500000000002	80.934036000000006	10351	J18
10351_99405_99405_0	10351	11	18	20229	2468	0.48622399999999899	93.030792000000005	10351	K18
10351_99404_99404_0	10351	12	18	20229	2129	0.37576300000000001	85.016441	10351	L18
10351_99403_99403_0	10351	13	18	20229	2148	0.18622	93.389197999999894	10351	M18
10351_99402_99402_0	10351	14	18	20229	1725	0.57970999999999895	93.507248000000004	10351	N18
10351_99414_99414_0	10351	3	19	20229	1495	0.20066899999999899	97.324416999999897	10351	C19
10351_99415_99415_0	10351	4	19	20229	1658	0.18094099999999899	97.527137999999894	10351	D19
10351_99416_99416_0	10351	5	19	20229	1885	0.58355400000000002	98.143234000000007	10351	E19
10351_99417_99417_0	10351	6	19	20229	2037	0.98183600000000004	96.170837000000006	10351	F19
10351_99418_99418_0	10351	7	19	20229	2182	0.27497700000000003	91.704857000000004	10351	G19
10351_99419_99419_0	10351	8	19	20229	2146	0.37278699999999898	90.587135000000004	10351	H19
10351_99420_99420_0	10351	9	19	20229	1731	0.23108000000000001	95.725014000000002	10351	I19
10351_99421_99421_0	10351	10	19	20229	2081	0	91.494476000000006	10351	J19
10351_99422_99422_0	10351	11	19	20229	2197	0.40965000000000001	91.807006999999899	10351	K19
10351_99423_99423_0	10351	12	19	20229	1850	0.54054100000000005	86.486487999999895	10351	L19
