Plate ID	Well Name	MEASUREMENT SET ID	Cell: W2 Nucleus Average Intensity (MultiWaveScoring)	Cell: W2 Cytoplasm Average Intensity (MultiWaveScoring)	Cell: W2 Cell Average Intensity (MultiWaveScoring)	% Positive W2 (MultiWaveScoring)	Cell: W3 Nucleus Average Intensity (MultiWaveScoring)	Cell: W3 Cytoplasm Average Intensity (MultiWaveScoring)	Cell: W3 Cell Average Intensity (MultiWaveScoring)	% Positive W3 (MultiWaveScoring)	Total Cells (MultiWaveScoring)	Cell.line	Timepoint
10371	F20	20280	2427.754713	2709.594196	991.9999678	100	2427.754713	2709.594196	2610.379092	64.42543	1636	A375	Day08
10371	F21	20280	3143.070606	3015.767071	884.5464828	99.867897	3143.070606	3015.767071	3056.271448	69.947159	1514	A375	Day08
10371	F22	20280	4370.371469	4662.317672	856.491227	100	4370.371469	4662.317672	4548.650391	97.75	1600	A375	Day08
10371	G13	20280	914.0337849	1050.789823	793.0078516	67.165833	914.0337849	1050.789823	991.9999678	0	1803	A375	Day08
10371	G14	20280	802.2554165	975.1592016	1030.44454	67.727043	802.2554165	975.1592016	884.5464828	5.13E-02	1949	A375	Day08
10371	G15	20280	852.0823617	199.7504352	2843.945168	14.225648	852.0823617	199.7504352	856.491227	0	1427	A375	Day08
10371	G16	20280	697.2479587	997.3389826	2866.857865	70.093918	697.2479587	997.3389826	793.0078516	0	2023	A375	Day08
10371	G17	20280	1012.374554	599.3649692	2721.703616	38.773212	1012.374554	599.3649692	1030.44454	0	1777	A375	Day08
10371	G18	20280	2722.22209	2919.388237	2424.84674	99.854301	2722.22209	2919.388237	2843.945168	65.225838	2059	A375	Day08
10371	G19	20280	2767.722269	2929.530532	3742.984037	100	2767.722269	2929.530532	2866.857865	57.716496	2067	A375	Day08
10371	G20	20280	2636.323807	2771.501905	805.0183984	100	2636.323807	2771.501905	2721.703616	62.042011	2047	A375	Day08
10371	G21	20280	2596.988408	2329.977691	782.9896313	99.41478	2596.988408	2329.977691	2424.84674	11.923921	1367	A375	Day08
10371	G22	20280	3641.322239	3817.863919	856.3138542	100	3641.322239	3817.863919	3742.984037	89.463219	2012	A375	Day08
10371	H13	20280	742.1765469	917.7016928	682.5730264	54.228268	742.1765469	917.7016928	805.0183984	5.91E-02	1691	A375	Day08
10371	H14	20280	727.7465808	743.5288567	951.5395183	54.72504	727.7465808	743.5288567	782.9896313	0.266951	1873	A375	Day08
10371	H15	20280	765.9484181	996.6897767	2802.146741	69.596321	765.9484181	996.6897767	856.3138542	5.11E-02	1957	A375	Day08
10371	H16	20280	611.0845478	834.0688346	2771.324146	54.964344	611.0845478	834.0688346	682.5730264	0	1823	A375	Day08
10371	H17	20280	863.6891002	1093.865317	2502.67863	65.013474	863.6891002	1093.865317	951.5395183	5.39E-02	1855	A375	Day08
10371	H18	20280	2700.886755	2873.969777	3518.23667	100	2700.886755	2873.969777	2802.146741	65.002136	2343	A375	Day08
10371	H19	20280	2772.579296	2776.019782	1984.767539	99.877899	2772.579296	2776.019782	2771.324146	52.869354	1638	A375	Day08
10371	H20	20280	2403.54316	2563.175301	557.0557447	100	2403.54316	2563.175301	2502.67863	48.467152	2055	A375	Day08
10371	H21	20280	3756.07658	3485.423251	539.7061466	99.951218	3756.07658	3485.423251	3518.23667	55.170731	2050	A375	Day08
10371	H22	20280	1892.921447	2043.764261	652.6292428	99.837929	1892.921447	2043.764261	1984.767539	18.962723	1851	A375	Day08
10371	I13	20280	559.4009123	192.8986056	502.768375	11.320755	559.4009123	192.8986056	557.0557447	0	53	A375	Day08
10371	I14	20280	532.2823753	180.1193102	768.3538276	9.722222	532.2823753	180.1193102	539.7061466	0	72	A375	Day08
10371	I15	20280	647.0247701	177.5705363	5805.858363	11.111111	647.0247701	177.5705363	652.6292428	0	72	A375	Day08
10371	I16	20280	500.7266964	128.9063908	6927.323549	6.451613	500.7266964	128.9063908	502.768375	0	62	A375	Day08
10371	I17	20280	707.6640456	482.4481567	6877.029101	16.666666	707.6640456	482.4481567	768.3538276	0	90	A375	Day08
10371	I18	20280	8765.733127	4817.432149	7724.602878	100	8765.733127	4817.432149	5805.858363	97.222221	108	A375	Day08
10371	I19	20280	8999.999727	5968.682782	8664.144231	97.14286	8999.999727	5968.682782	6927.323549	88.571426	105	A375	Day08
10371	I20	20280	9674.418273	5958.131938	544.2925935	96.296295	9674.418273	5958.131938	6877.029101	87.037041	54	A375	Day08
10371	I21	20280	10251.72336	6747.980305	461.9394335	97.674416	10251.72336	6747.980305	7724.602878	96.124031	129	A375	Day08
10371	I22	20280	12071.45382	7368.831262	686.7539	98.333336	12071.45382	7368.831262	8664.144231	97.5	120	A375	Day08
10371	J13	20280	540.7692763	203.9219578	534.1523992	9.523809	540.7692763	203.9219578	544.2925935	0	84	A375	Day08
10371	J14	20280	460.6566303	56.42978467	653.9007164	3.947368	460.6566303	56.42978467	461.9394335	0	76	A375	Day08
10371	J15	20280	757.1375987	74.69770873	3704.590699	3.937008	757.1375987	74.69770873	686.7539	0.787402	127	A375	Day08
10371	J16	20280	533.6108106	190.122218	4440.126965	2.419355	533.6108106	190.122218	534.1523992	0	124	A375	Day08
10371	J17	20280	652.1343023	118.0492567	4450.94761	2.877698	652.1343023	118.0492567	653.9007164	0	139	A375	Day08
10371	J18	20280	5490.169128	3032.537031	6046.553776	96.590912	5490.169128	3032.537031	3704.590699	84.090912	176	A375	Day08
10371	J19	20280	5504.912367	3950.320829	5902.714327	94.202896	5504.912367	3950.320829	4440.126965	78.260872	69	A375	Day08
10371	J20	20280	4967.953771	4261.761617	500.7987615	99.130432	4967.953771	4261.761617	4450.94761	81.739128	115	A375	Day08
10371	J21	20280	7576.191307	5460.601065	446.2545958	98.2659	7576.191307	5460.601065	6046.553776	91.329483	173	A375	Day08
10371	J22	20280	7038.00159	5583.1668	587.9504192	99.328857	7038.00159	5583.1668	5902.714327	89.932884	149	A375	Day08
10371	K13	20280	497.9016308	57.32049778	560.7508783	1.368613	497.9016308	57.32049778	500.7987615	0	1096	A375	Day08
10371	K14	20280	444.8769778	38.51339346	546.9876215	1.033592	444.8769778	38.51339346	446.2545958	0	1161	A375	Day08
10371	K15	20280	587.088762	40.11210146	5145.523441	0.418118	587.088762	40.11210146	587.9504192	0	1435	A375	Day08
10371	K16	20280	548.4574173	81.56093165	4645.291855	1.241272	548.4574173	81.56093165	560.7508783	7.76E-02	1289	A375	Day08
10371	K17	20280	546.7971129	4.058305515	4589.64068	0.285171	546.7971129	4.058305515	546.9876215	0	1052	A375	Day08
10371	K18	20280	5058.518591	5217.442647	5257.95418	99.864037	5058.518591	5217.442647	5145.523441	99.048264	1471	A375	Day08
10371	K19	20280	4556.232946	4711.549053	5772.076851	99.867813	4556.232946	4711.549053	4645.291855	98.545937	1513	A375	Day08
10371	K20	20280	4706.262751	4570.030325	490.3390261	99.838188	4706.262751	4570.030325	4589.64068	97.00647	1236	A375	Day08
10371	K21	20280	5131.393989	5339.488672	442.3482349	99.933067	5131.393989	5339.488672	5257.95418	97.925034	1494	A375	Day08
10371	K22	20280	5861.211686	5779.397515	525.2125112	100	5861.211686	5779.397515	5772.076851	99.352753	1236	A375	Day08
10371	L13	20280	494.6634205	10.67282992	523.0871168	0.169635	494.6634205	10.67282992	490.3390261	8.48E-02	1179	A375	Day08
10371	L14	20280	441.3060107	34.90515058	529.1573735	1.119623	441.3060107	34.90515058	442.3482349	0.117855	1697	A375	Day08
10371	L15	20280	525.0026907	7.306155637	3278.115963	0.224845	525.0026907	7.306155637	525.2125112	0	1779	A375	Day08
10371	L16	20280	522.738556	18.52427233	3149.867773	0.150301	522.738556	18.52427233	523.0871168	0	1996	A375	Day08
10371	L17	20280	528.7508593	33.75302425	3564.394819	0.332963	528.7508593	33.75302425	529.1573735	0	1802	A375	Day08
10371	L18	20280	3534.528129	3127.989367	3874.051449	100	3534.528129	3127.989367	3278.115963	73.135201	1716	A375	Day08
10371	L19	20280	3310.088776	3071.056381	3867.319002	100	3310.088776	3071.056381	3149.867773	71.941948	1447	A375	Day08
10371	L20	20280	3555.660329	3579.086779	450.4190469	99.945595	3555.660329	3579.086779	3564.394819	85.473343	1838	A375	Day08
10371	L21	20280	3716.800227	3975.191456	469.6851625	100	3716.800227	3975.191456	3874.051449	93.653419	1812	A375	Day08
10371	L22	20280	3549.815051	4026.892297	529.6095942	100	3549.815051	4026.892297	3867.319002	93.529091	1839	A375	Day08
10371	M13	20280	450.4176908	0.570819652	480.2322658	0.138026	450.4176908	0.570819652	450.4190469	0	1449	A375	Day08
10371	M14	20280	468.4295288	4.599030628	572.9132701	0.26178	468.4295288	4.599030628	469.6851625	0	1910	A375	Day08
10371	M15	20280	529.1649481	9.553638719	3367.560804	0.294861	529.1649481	9.553638719	529.6095942	0	2374	A375	Day08
10371	M16	20280	480.1236482	4.984358016	3539.573408	0.481155	480.1236482	4.984358016	480.2322658	0	1247	A375	Day08
10371	M17	20280	572.6462139	15.75370475	3675.516404	0.049727	572.6462139	15.75370475	572.9132701	0	2011	A375	Day08
10371	M18	20280	3236.561222	3450.546819	3556.026447	100	3236.561222	3450.546819	3367.560804	84.942474	1999	A375	Day08
10371	M19	20280	3486.708792	3590.787314	3719.537601	100	3486.708792	3590.787314	3539.573408	86.43042	2314	A375	Day08
10371	M20	20280	3522.84905	3777.33504	441.3011136	100	3522.84905	3777.33504	3675.516404	90.356674	2271	A375	Day08
10371	M21	20280	3373.496024	3665.316421	478.9916256	100	3373.496024	3665.316421	3556.026447	86.639305	2193	A375	Day08
10371	M22	20280	3544.74377	3840.112311	585.6010137	100	3544.74377	3840.112311	3719.537601	88.964272	2211	A375	Day08
10371	N13	20280	441.1578406	1.589184838	463.4578832	0.208551	441.1578406	1.589184838	441.3011136	0	1918	A375	Day08
10371	N14	20280	478.9156193	9.072042804	550.860828	4.13E-02	478.9156193	9.072042804	478.9916256	0	2422	A375	Day08
10371	N15	20280	624.3444151	60.3222291	3491.41134	0.314268	624.3444151	60.3222291	585.6010137	0.251414	1591	A375	Day08
10371	N16	20280	463.2228238	6.778998517	3114.548721	9.08E-02	463.2228238	6.778998517	463.4578832	0	2202	A375	Day08
10371	N17	20280	550.860828	0	2743.188585	0	550.860828	0	550.860828	0	1960	A375	Day08
10371	N18	20280	3419.906057	3552.134481	2962.043121	100	3419.906057	3552.134481	3491.41134	85.690994	2453	A375	Day08
10371	N19	20280	3300.259593	3014.779639	2986.946474	100	3300.259593	3014.779639	3114.548721	58.079506	1937	A375	Day08
10371	N20	20280	2780.638632	2731.763124	1195.800376	99.950447	2780.638632	2731.763124	2743.188585	65.510406	2018	A375	Day08
10371	N21	20280	3148.342154	2847.060549	1024.383543	100	3148.342154	2847.060549	2962.043121	45.414417	2039	A375	Day08
10371	N22	20280	3107.69867	2924.970337	1148.300411	100	3107.69867	2924.970337	2986.946474	53.797775	2067	A375	Day08
10372	C13	20281	1097.30665	1293.037147	1087.919175	85.074623	1097.30665	1293.037147	1195.800376	12.686567	268	H1373	Day08
10372	C14	20281	952.9219265	1084.185267	3051.225791	76.653694	952.9219265	1084.185267	1024.383543	9.338521	257	H1373	Day08
10372	C15	20281	1079.186706	1222.812888	3062.480912	83.26693	1079.186706	1222.812888	1148.300411	12.749004	251	H1373	Day08
10372	C16	20281	987.3443379	994.6282219	3155.550521	78.164558	987.3443379	994.6282219	1020.58276	8.227848	316	H1373	Day08
10372	C17	20281	991.593773	1179.078443	2396.041141	82.094597	991.593773	1179.078443	1087.919175	7.094594	296	H1373	Day08
10372	C18	20281	3473.340903	2944.394895	2971.465527	99.698792	3473.340903	2944.394895	3051.225791	91.26506	332	H1373	Day08
10372	C19	20281	3421.412668	2988.58639	1060.189466	99.646645	3421.412668	2988.58639	3062.480912	86.925797	283	H1373	Day08
10372	C20	20281	3630.507317	3047.46756	924.5178101	100	3630.507317	3047.46756	3155.550521	92.749245	331	H1373	Day08
10372	C21	20281	3074.965672	2233.57117	940.3491419	100	3074.965672	2233.57117	2396.041141	54.838711	217	H1373	Day08
10372	C22	20281	3632.041477	2826.401572	1140.75822	100	3632.041477	2826.401572	2971.465527	85.185188	297	H1373	Day08
10372	D13	20281	980.1916291	1127.384787	1078.46501	80.714287	980.1916291	1127.384787	1060.189466	5	280	H1373	Day08
10372	D14	20281	841.1857091	977.595308	2621.291611	77.341393	841.1857091	977.595308	924.5178101	6.646526	331	H1373	Day08
10372	D15	20281	974.4534178	765.1473466	3223.161768	68.138802	974.4534178	765.1473466	940.3491419	0.630915	317	H1373	Day08
10372	D16	20281	1032.399959	1248.998607	2981.835295	86.065575	1032.399959	1248.998607	1140.75822	8.469945	366	H1373	Day08
10372	D17	20281	978.926838	1170.716885	2941.275764	78.632477	978.926838	1170.716885	1078.46501	7.407407	351	H1373	Day08
10372	D18	20281	3326.795681	2445.020319	2993.208676	100	3326.795681	2445.020319	2621.291611	81.268013	347	H1373	Day08
10372	D19	20281	3516.405822	3158.125648	994.9008749	99.544418	3516.405822	3158.125648	3223.161768	93.849655	439	H1373	Day08
10372	D20	20281	3310.708888	2921.014651	1221.338783	99.694191	3310.708888	2921.014651	2981.835295	88.379204	327	H1373	Day08
10372	D21	20281	3355.026929	2842.234931	1204.49134	99.66777	3355.026929	2842.234931	2941.275764	88.704315	301	H1373	Day08
10372	D22	20281	3295.52939	2916.10853	1109.944429	98.853867	3295.52939	2916.10853	2993.208676	85.673355	349	H1373	Day08
10372	E13	20281	920.9494248	1053.542718	1078.585086	83.26693	920.9494248	1053.542718	994.9008749	5.378486	502	H1373	Day08
10372	E14	20281	1133.688275	1299.090444	2679.327941	86.831276	1133.688275	1299.090444	1221.338783	6.995885	486	H1373	Day08
10372	E15	20281	1128.147117	1261.660638	3499.29689	79.874214	1128.147117	1261.660638	1204.49134	5.450734	477	H1373	Day08
10372	E16	20281	1008.390553	1210.259297	3259.773039	89.051094	1008.390553	1210.259297	1109.944429	7.664234	548	H1373	Day08
10372	E17	20281	993.4557825	1184.622891	3265.376318	85.177864	993.4557825	1184.622891	1078.585086	6.126482	506	H1373	Day08
10372	E18	20281	3363.914405	2478.983958	3230.258289	100	3363.914405	2478.983958	2679.327941	72.389793	431	H1373	Day08
10372	E19	20281	3845.525811	3417.958814	1097.388827	100	3845.525811	3417.958814	3499.29689	95.522385	469	H1373	Day08
10372	E20	20281	3535.085886	3199.720631	1194.518391	99.804306	3535.085886	3199.720631	3259.773039	92.172211	511	H1373	Day08
10372	E21	20281	3642.487503	3165.769246	1239.480271	100	3642.487503	3165.769246	3265.376318	90.019958	501	H1373	Day08
10372	E22	20281	3667.981948	3124.447897	1200.324349	99.594322	3667.981948	3124.447897	3230.258289	91.886406	493	H1373	Day08
10372	F13	20281	1055.188735	1211.164054	1203.926122	88.606064	1055.188735	1211.164054	1097.388827	4.242424	825	H1373	Day08
10372	F14	20281	1160.360001	1270.526083	4167.212828	92.018242	1160.360001	1270.526083	1194.518391	8.437857	877	H1373	Day08
10372	F15	20281	1172.282268	1312.697838	3649.32395	89.222221	1172.282268	1312.697838	1239.480271	5	900	H1373	Day08
10372	F16	20281	1164.033302	1282.402583	3836.71395	94.279175	1164.033302	1282.402583	1200.324349	5.377574	874	H1373	Day08
10372	F17	20281	1162.577238	1300.975957	3477.991473	94.255569	1162.577238	1300.975957	1203.926122	6.565064	853	H1373	Day08
10372	F18	20281	5317.368601	3762.937314	3159.141578	99.901085	5317.368601	3762.937314	4167.212828	99.307617	1011	H1373	Day08
10372	F19	20281	4706.610136	3259.125835	1180.077318	100	4706.610136	3259.125835	3649.32395	99.308754	868	H1373	Day08
10372	F20	20281	4156.939892	3736.303385	1209.559315	100	4156.939892	3736.303385	3836.71395	97.518875	927	H1373	Day08
10372	F21	20281	4473.444764	3075.295899	1221.475493	99.647476	4473.444764	3075.295899	3477.991473	98.00235	851	H1373	Day08
10372	F22	20281	3755.052304	2893.623964	1244.104838	100	3755.052304	2893.623964	3159.141578	95.749702	847	H1373	Day08
10372	G13	20281	1174.402408	1129.93461	1257.627608	86.950035	1174.402408	1129.93461	1180.077318	1.491424	1341	H1373	Day08
10372	G14	20281	1145.066163	1313.560725	3771.956472	92.046181	1145.066163	1313.560725	1209.559315	3.463759	1559	H1373	Day08
10372	G15	20281	1148.496516	1321.766127	5026.051976	92.918594	1148.496516	1321.766127	1221.475493	3.110523	1511	H1373	Day08
10372	G16	20281	1166.039324	1365.446525	4796.908711	94.507042	1166.039324	1365.446525	1244.104838	3.450704	1420	H1373	Day08
10372	G17	20281	1177.880966	1388.862457	4603.126336	94.839607	1177.880966	1388.862457	1257.627608	4.951186	1434	H1373	Day08
10372	G18	20281	4494.682743	3481.504987	4880.869044	99.80658	4494.682743	3481.504987	3771.956472	83.849129	1034	H1373	Day08
10372	G19	20281	5252.146755	4954.545052	937.5004781	99.932884	5252.146755	4954.545052	5026.051976	99.194633	1490	H1373	Day08
10372	G20	20281	5035.986276	4718.443347	935.4137354	100	5035.986276	4718.443347	4796.908711	99.137932	1392	H1373	Day08
10372	G21	20281	4994.371753	4458.508962	1013.529522	100	4994.371753	4458.508962	4603.126336	97.380241	1336	H1373	Day08
10372	G22	20281	5160.402311	4784.706445	1027.773014	99.936348	5160.402311	4784.706445	4880.869044	98.981537	1571	H1373	Day08
10372	H13	20281	901.0328402	999.1656391	1130.815026	76.18026	901.0328402	999.1656391	937.5004781	1.645207	1398	H1373	Day08
10372	H14	20281	909.1889531	909.6061537	4133.864947	72.53923	909.1889531	909.6061537	935.4137354	0.499287	1402	H1373	Day08
10372	H15	20281	950.0142602	1130.978144	3139.828674	81.218277	950.0142602	1130.978144	1013.529522	0.846024	1773	H1373	Day08
10372	H16	20281	980.1485096	1140.616539	4207.097292	81.327499	980.1485096	1140.616539	1027.773014	1.750547	1371	H1373	Day08
10372	H17	20281	1069.065292	1259.839209	4097.501873	83.436424	1069.065292	1259.839209	1130.815026	2.611684	1455	H1373	Day08
10372	H18	20281	4842.788367	3731.313161	3591.040209	100	4842.788367	3731.313161	4133.864947	95.785439	1566	H1373	Day08
10372	H19	20281	3825.642762	2677.346834	418.9381296	100	3825.642762	2677.346834	3139.828674	77.234039	940	H1373	Day08
10372	H20	20281	4700.954942	3955.016307	461.3148556	100	4700.954942	3955.016307	4207.097292	95.070419	1562	H1373	Day08
10372	H21	20281	4844.738243	3657.403197	566.8830619	99.927063	4844.738243	3657.403197	4097.501873	95.477753	1371	H1373	Day08
10372	H22	20281	4344.70199	3087.781107	545.0233085	99.839745	4344.70199	3087.781107	3591.040209	89.503204	1248	H1373	Day08
10372	I13	20281	418.9381296	0	441.0241859	0	418.9381296	0	418.9381296	0	229	H1373	Day08
10372	I14	20281	456.5087324	153.8890454	5724.358153	4.609929	456.5087324	153.8890454	461.3148556	0	282	H1373	Day08
10372	I15	20281	560.8440838	231.2532641	5609.473548	6.15942	560.8440838	231.2532641	566.8830619	0	276	H1373	Day08
10372	I16	20281	538.3960992	279.8150384	5326.553388	17.96875	538.3960992	279.8150384	545.0233085	0	256	H1373	Day08
10372	I17	20281	441.0165198	6.3433165	5624.36565	0.819672	441.0165198	6.3433165	441.0241859	0	244	H1373	Day08
10372	I18	20281	9311.054618	4984.74094	5598.495177	99.579834	9311.054618	4984.74094	5724.358153	99.15966	238	H1373	Day08
10372	I19	20281	9236.564436	4860.321697	553.640243	100	9236.564436	4860.321697	5609.473548	98.175186	274	H1373	Day08
10372	I20	20281	6445.078503	5119.313117	462.1711341	100	6445.078503	5119.313117	5326.553388	96.57534	292	H1373	Day08
10372	I21	20281	9237.73495	4829.038986	516.8928054	100	9237.73495	4829.038986	5624.36565	99.593498	246	H1373	Day08
10372	I22	20281	9055.876854	4724.944625	486.2724473	99.621216	9055.876854	4724.944625	5598.495177	99.621216	264	H1373	Day08
10372	J13	20281	550.087623	206.866878	544.4102628	12.734082	550.087623	206.866878	553.640243	0	267	H1373	Day08
10372	J14	20281	462.1711341	0	3788.976217	0	462.1711341	0	462.1711341	0	317	H1373	Day08
10372	J15	20281	513.265952	171.7501085	5628.099471	4.83871	513.265952	171.7501085	516.8928054	0	310	H1373	Day08
10372	J16	20281	483.2502097	153.6107081	5268.826844	11.25	483.2502097	153.6107081	486.2724473	0	240	H1373	Day08
10372	J17	20281	542.7023369	88.21835026	5724.089446	8.135593	542.7023369	88.21835026	544.4102628	0	295	H1373	Day08
10372	J18	20281	5920.105625	3266.352676	5459.831392	100	5920.105625	3266.352676	3788.976217	94.636017	261	H1373	Day08
10372	J19	20281	9569.059909	4796.951386	471.2751097	100	9569.059909	4796.951386	5628.099471	100	302	H1373	Day08
10372	J20	20281	7345.867514	4870.233188	425.5865442	99.677422	7345.867514	4870.233188	5268.826844	97.419357	310	H1373	Day08
10372	J21	20281	9594.618525	4876.586581	455.1860594	100	9594.618525	4876.586581	5724.089446	99.655174	290	H1373	Day08
10372	J22	20281	9055.173885	4655.635887	416.0366661	100	9055.173885	4655.635887	5459.831392	100	361	H1373	Day08
10372	K13	20281	469.8153256	116.384132	581.2685619	4.696133	469.8153256	116.384132	471.2751097	0	362	H1373	Day08
10372	K14	20281	425.0014205	22.34576958	4469.639913	3.763441	425.0014205	22.34576958	425.5865442	0	372	H1373	Day08
10372	K15	20281	451.9837328	90.89394097	5609.784023	5.479452	451.9837328	90.89394097	455.1860594	0	438	H1373	Day08
10372	K16	20281	416.0320203	2.72861957	4497.523662	0.30303	416.0320203	2.72861957	416.0366661	0	330	H1373	Day08
10372	K17	20281	578.7613926	112.2020217	5439.736198	8.752735	578.7613926	112.2020217	581.2685619	0	457	H1373	Day08
10372	K18	20281	6938.041705	3820.742416	5871.257773	100	6938.041705	3820.742416	4469.639913	97.959183	392	H1373	Day08
10372	K19	20281	8904.823074	4911.304336	516.7003441	99.236641	8904.823074	4911.304336	5609.784023	98.473282	393	H1373	Day08
10372	K20	20281	6492.729447	3985.846153	460.793351	100	6492.729447	3985.846153	4497.523662	89.838341	433	H1373	Day08
10372	K21	20281	8628.869116	4746.323042	492.9173557	99.45504	8628.869116	4746.323042	5439.736198	97.547684	367	H1373	Day08
10372	K22	20281	8931.49931	5156.447149	452.5144328	99.613899	8931.49931	5156.447149	5871.257773	99.613899	518	H1373	Day08
10372	L13	20281	513.6333177	116.6795046	531.6683959	2.65896	513.6333177	116.6795046	516.7003441	0	865	H1373	Day08
10372	L14	20281	456.9994657	123.1075162	7406.683812	5.107527	456.9994657	123.1075162	460.793351	0	744	H1373	Day08
10372	L15	20281	477.5190977	117.821511	6299.221995	3.064699	477.5190977	117.821511	492.9173557	0.113507	881	H1373	Day08
10372	L16	20281	448.3200552	213.0104402	6127.133806	2.720207	448.3200552	213.0104402	452.5144328	0	772	H1373	Day08
10372	L17	20281	528.6406377	108.1583865	6232.233737	4.504505	528.6406377	108.1583865	531.6683959	0	777	H1373	Day08
10372	L18	20281	7477.323995	7393.423714	7042.923274	100	7477.323995	7393.423714	7406.683812	99.514565	824	H1373	Day08
10372	L19	20281	7032.196128	6101.2269	509.5088811	99.863197	7032.196128	6101.2269	6299.221995	99.179207	731	H1373	Day08
10372	L20	20281	6148.089204	6136.13526	470.162276	100	6148.089204	6136.13526	6127.133806	99.016853	712	H1373	Day08
10372	L21	20281	7233.84567	5893.299847	513.3128235	100	7233.84567	5893.299847	6232.233737	98.10041	737	H1373	Day08
10372	L22	20281	7266.073895	6981.820445	465.1077532	99.894623	7266.073895	6981.820445	7042.923274	98.840881	949	H1373	Day08
10372	M13	20281	509.3543549	4.381909664	516.6546222	0.584112	509.3543549	4.381909664	509.5088811	0	856	H1373	Day08
10372	M14	20281	466.6335085	135.8569928	7933.807247	4.279279	466.6335085	135.8569928	470.162276	0	1332	H1373	Day08
10372	M15	20281	507.0489024	240.8463318	7054.695774	2.594995	507.0489024	240.8463318	513.3128235	0.278035	1079	H1373	Day08
10372	M16	20281	458.0391769	345.7361709	7435.217981	2.998236	458.0391769	345.7361709	465.1077532	0	1134	H1373	Day08
10372	M17	20281	509.0970474	365.0212499	7513.753285	2.41064	509.0970474	365.0212499	516.6546222	8.31E-02	1203	H1373	Day08
10372	M18	20281	8632.176276	7725.828992	7577.011427	99.775452	8632.176276	7725.828992	7933.807247	99.550896	1336	H1373	Day08
10372	M19	20281	7207.179483	7026.283644	560.6284984	98.847923	7207.179483	7026.283644	7054.695774	98.07988	1302	H1373	Day08
10372	M20	20281	7645.763396	7413.023017	430.5759835	100	7645.763396	7413.023017	7435.217981	99.421486	1210	H1373	Day08
10372	M21	20281	7805.655557	7458.202016	451.2048735	99.837929	7805.655557	7458.202016	7513.753285	99.513779	1234	H1373	Day08
10372	M22	20281	8177.183166	7417.601736	417.1179792	99.846153	8177.183166	7417.601736	7577.011427	99.384613	1300	H1373	Day08
10372	N13	20281	559.5597676	109.8333551	544.5196141	0.909843	559.5597676	109.8333551	560.6284984	0	1209	H1373	Day08
10372	N14	20281	430.5759835	0	4016.778495	0	430.5759835	0	430.5759835	0	758	H1373	Day08
10372	N15	20281	451.142409	3.494173967	5030.207713	0.508647	451.142409	3.494173967	451.2048735	0	983	H1373	Day08
10372	N16	20281	417.1179792	0	4832.477463	0	417.1179792	0	417.1179792	0	702	H1373	Day08
10372	N17	20281	543.2499663	85.89884736	4072.67112	1.2	543.2499663	85.89884736	544.5196141	0	1250	H1373	Day08
10372	N18	20281	4880.968296	3510.940918	4181.396169	100	4880.968296	3510.940918	4016.778495	87.27034	762	H1373	Day08
10372	N19	20281	5832.142361	4640.523906	9765.541287	99.900795	5832.142361	4640.523906	5030.207713	96.130951	1008	H1373	Day08
10372	N20	20281	5410.424944	4581.390853	857.6766112	99.752274	5410.424944	4581.390853	4832.477463	95.458298	1211	H1373	Day08
10372	N21	20281	5158.734885	3426.227181	9134.530375	100	5158.734885	3426.227181	4072.67112	92.356689	785	H1373	Day08
10372	N22	20281	5026.61981	3651.618189	8118.025061	99.823631	5026.61981	3651.618189	4181.396169	95.502647	1134	H1373	Day08
10373	C13	20282	23606.11589	3799.20128	9480.782227	100	23606.11589	3799.20128	9765.541287	100	9	A375	Day15
10373	C14	20282	811.1396242	909.7953614	10016.70465	40	811.1396242	909.7953614	857.6766112	0	5	A375	Day15
10373	C15	20282	28058.42165	2598.627035	9047.270569	66.666664	28058.42165	2598.627035	9134.530375	66.666664	3	A375	Day15
10373	C16	20282	20197.26283	1895.827185	8970.933814	80	20197.26283	1895.827185	8118.025061	60	5	A375	Day15
10373	C17	20282	5690.465103	1584.080506	8293.547073	75	5690.465103	1584.080506	2836.770401	25	4	A375	Day15
10373	C18	20282	18337.71875	4603.04834	5094.469141	100	18337.71875	4603.04834	9480.782227	100	1	A375	Day15
10373	C19	20282	24255.52786	3633.092636	2501.604248	87.5	24255.52786	3633.092636	10016.70465	75	8	A375	Day15
10373	C20	20282	19386.33211	2857.90065	6173.233676	100	19386.33211	2857.90065	9047.270569	62.5	8	A375	Day15
10373	C21	20282	21682.15686	2581.857685	6605.779765	84.615387	21682.15686	2581.857685	8970.933814	61.53846	13	A375	Day15
10373	C22	20282	20138.77567	3124.967804	3928.732719	75	20138.77567	3124.967804	8293.547073	66.666664	12	A375	Day15
10373	D13	20282	10962.69648	2779.896729	3265.997655	100	10962.69648	2779.896729	5094.469141	100	5	A375	Day15
10373	D14	20282	4830.047461	1504.655493	4956.25929	80	4830.047461	1504.655493	2501.604248	40	5	A375	Day15
10373	D15	20282	15183.08707	3202.204177	5927.445038	76.92308	15183.08707	3202.204177	6173.233676	61.53846	13	A375	Day15
10373	D16	20282	16254.31199	2570.579183	9770.898786	50	16254.31199	2570.579183	6605.779765	50	6	A375	Day15
10373	D17	20282	7485.890099	1362.734009	2854.110552	50	7485.890099	1362.734009	3928.732719	25	8	A375	Day15
